url,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
http://www.patricklanding.com,28,www.patricklanding.com,22,0,com,79.01234568,1.0,0.5229071,0.05700904,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,2,871,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
https://www.carmencitab.com,26,www.carmencitab.com,19,0,com,100.0,1.0,0.5229071,0.068920868,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,3798,4228,1,carmencitab,100.0,100.0,1,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,66,3,8,144,0,247,1
https://www.energothemes.com,27,www.energothemes.com,20,0,com,100.0,1.0,0.5229071,0.069994334,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,929,459,1,energothemes,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,15,2,4,31,0,39,1
https://www.peugeot.com.mx,25,www.peugeot.com.mx,18,0,mx,100.0,0.727272727,0.0017218,0.065477712,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,8805,4268,1,peugeotco,0.0,0.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,106,5,9,115,19,32,1
https://www.northyorks.com,25,www.northyorks.com,18,0,com,100.0,1.0,0.5229071,0.060484339,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,399,2479,1,northyorks,100.0,100.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,4,5,53,0,50,1
http://iqkmr.supergoeducation.com/,34,iqkmr.supergoeducation.com,26,0,com,56.91431076,0.772727273,0.5229071,0.059184409,3,1,0,0,0.0,24,0.706,0,0.0,0,0,0,3,0.088,0,67,126,1,iqkmrsupergoeducation,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.ssh.com,18,www.ssh.com,11,0,com,100.0,1.0,0.5229071,0.062055379,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1471,1879,1,ssh,100.0,100.0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,33,9,39,188,0,186,1
https://ipfs.io/ipfs/bafybeifjpchtpz3zs5nnjtjnropkogwhknkqubznzi3hhpamgma5ctuk6e/m7m70mr.html,93,ipfs.io,7,0,io,9.544379174,1.0,0.0129268,0.038197479,2,0,0,0,0.0,72,0.774,8,0.086,0,0,0,5,0.054,1,9,101,1,ipfsipfsbafybeifjpchtpz3zs5nnjtjnropkogwhknkqubznzi3hhpamgma5ctuk6em7m70mrhtml,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.rosarini.com,23,www.rosarini.com,16,0,com,100.0,1.0,0.5229071,0.072305938,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,5716,19843,1,rosarini,100.0,100.0,1,0,1,0,0,1,0,21,0,1,1,1,1,1,1,0,1,65,3,28,136,18,64,1
https://www.gender-sf.org,24,www.gender-sf.org,17,0,org,100.0,0.777777778,0.0799628,0.059201837,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,186,513,1,gender-sf,100.0,100.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,4,6,48,0,50,1
https://e-bisa.bancaenliinea.repl.co/,37,e-bisa.bancaenliinea.repl.co,28,0,co,35.99577762,0.56,0.0059772,0.065369405,2,2,0,0,0.0,24,0.649,0,0.0,0,0,0,5,0.135,1,83,341,1,e-bisabancaenliinearepl,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
http://onlinebankinggar.atsnx.com/,34,onlinebankinggar.atsnx.com,26,0,com,73.70151216,0.772727273,0.5229071,0.058435002,3,1,0,0,0.0,24,0.706,0,0.0,0,0,0,3,0.088,0,2,837,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
https://www.scottishmaritimemuseum.org,37,www.scottishmaritimemuseum.org,30,0,org,100.0,1.0,0.0799628,0.063279056,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,877,7499,1,scottishmaritimemuseum,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,17,18,33,84,1,89,1
http://revokes-cash.com,23,revokes-cash.com,16,0,com,68.15257353,0.666666667,0.5229071,0.064058343,3,0,0,0,0.0,14,0.609,0,0.0,0,0,0,2,0.087,0,9,50,1,revokes-cash,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.pacificlife.com,26,www.pacificlife.com,19,0,com,100.0,1.0,0.5229071,0.059930337,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2178,505,1,pacificlife,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,9,2,5,80,1,10,1
https://48d5a1f6-c976-46e7-887a-92eb1ad54960.id.repl.co,55,48d5a1f6-c976-46e7-887a-92eb1ad54960.id.repl.co,47,0,co,30.76884631,0.227272727,0.0059772,0.027613473,2,2,0,0,0.0,18,0.327,22,0.4,0,0,0,7,0.127,1,198,869,1,48d5a1f6-c976-46e7-887a-92eb1ad54960idrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
https://www.regnskoven.dk,24,www.regnskoven.dk,17,0,dk,100.0,1.0,0.0022943,0.054512397,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1097,10845,1,regnskoven,100.0,100.0,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,79,1,8,10,4,6,1
https://www.stumblerguides.co.uk,31,www.stumblerguides.co.uk,24,0,uk,100.0,0.882352941,0.028555,0.054550253,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,412,286,1,stmblergidesco,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,7,10,14,1,2,1
https://www.sourcebeauty.com,27,www.sourcebeauty.com,20,0,com,100.0,1.0,0.5229071,0.063135696,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,4827,68342,1,sourcebeauty,100.0,100.0,0,1,1,0,0,1,0,2,1,1,1,1,0,1,1,0,1,154,50,75,222,1,277,1
https://www.bloggertemplate.org,30,www.bloggertemplate.org,23,0,org,100.0,1.0,0.0799628,0.061233727,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1234,29748,1,bloggertemplate,100.0,100.0,0,0,0,0,0,0,1,6,0,1,1,0,0,1,1,0,1,13,3,1,162,0,179,1
http://johnrichardjones.com/settlement/llc/auth/authen,54,johnrichardjones.com,20,0,com,34.91021578,1.0,0.5229071,0.058924664,3,0,0,0,0.0,42,0.778,0,0.0,0,0,0,5,0.093,0,2,63,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://easygoingstabledevice.mweuf3284.repl.co,45,easygoingstabledevice.mweuf3284.repl.co,39,0,co,31.43326759,0.722222222,0.0059772,0.049421106,2,2,0,0,0.0,31,0.689,4,0.089,0,0,0,3,0.067,0,198,869,1,easygoingstabledeviemweuf3284repl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
http://www.jasabacklinkseo.com,29,www.jasabacklinkseo.com,23,0,com,72.91280148,1.0,0.5229071,0.059995104,3,1,0,0,0.0,17,0.586,0,0.0,0,0,0,1,0.034,0,15,155,1,jasabacklinkseo,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.transmissionbt.org,28,www.transmissionbt.org,22,0,org,84.79532164,1.0,0.0799628,0.063354746,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,2,483,1,transmissionbt,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.airstream.com,24,www.airstream.com,17,0,com,100.0,1.0,0.5229071,0.071605984,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2268,9381,1,airstream,100.0,100.0,1,1,1,0,0,1,0,2,1,1,1,1,0,1,1,0,1,67,12,30,178,0,206,1
https://www.pactworld.org,24,www.pactworld.org,17,0,org,100.0,1.0,0.0799628,0.05884021,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2854,12796,1,pactwld,0.0,0.0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,77,55,75,128,0,63,1
https://mjbopolstle.web.app/,28,mjbopolstle.web.app,19,0,app,50.63711911,0.8,0.001502,0.050621712,3,1,0,0,0.0,17,0.607,0,0.0,0,0,0,3,0.107,1,16,110,1,mjbopolstleweb,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
https://www.thebritishrabbitcouncil.org,38,www.thebritishrabbitcouncil.org,31,0,org,100.0,1.0,0.0799628,0.057202605,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,284,2534,1,thebritishrabbitcouncil,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,4,1,0,0,0,34,1
https://www.hellridemusicforums.com,34,www.hellridemusicforums.com,27,0,com,100.0,1.0,0.5229071,0.058721626,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,943,1820,1,hellridemusicforums,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,13,6,10,90,0,153,1
https://www.gardenbuildingsdirect.co.uk,38,www.gardenbuildingsdirect.co.uk,31,0,uk,100.0,0.916666667,0.028555,0.055201825,2,2,0,0,0.0,24,0.632,0,0.0,0,0,0,2,0.053,1,5692,18986,1,gardenbildingsdirectco,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,204,2,9,457,4,184,1
https://www.cleaneatingmag.com,29,www.cleaneatingmag.com,22,0,com,100.0,1.0,0.5229071,0.066641002,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,3199,8047,1,cleaneatingmag,100.0,100.0,1,1,1,0,0,1,0,2,1,1,0,0,0,1,0,0,1,75,2,11,412,1,516,1
https://www.dod-tec.com,22,www.dod-tec.com,15,0,com,100.0,0.571428571,0.5229071,0.069414297,3,1,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,677,468,1,dod-tec,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,15,17,9,26,1,31,1
https://www.wintkoun.com,23,www.wintkoun.com,16,0,com,100.0,1.0,0.5229071,0.056979741,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1233,5727,1,wintkoun,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,38,23,38,82,1,9,1
http://www.missouricitymagazine.com,34,www.missouricitymagazine.com,28,0,com,73.66666667,1.0,0.5229071,0.061095877,3,1,0,0,0.0,22,0.647,0,0.0,0,0,0,1,0.029,0,9,83,1,missouricitymagazine,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.hairrenewalspecialists.com,37,www.hairrenewalspecialists.com,30,0,com,100.0,1.0,0.5229071,0.06250676,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,1005,8159,1,hairrenewalspecialists,100.0,100.0,0,1,1,0,0,1,0,7,1,1,1,1,1,0,1,0,1,38,25,32,55,14,51,1
https://www.ericzhang.me,23,www.ericzhang.me,16,0,me,100.0,1.0,0.0036375,0.05455594,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,421,1149,1,ericzhang,100.0,100.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,11,5,9,56,0,68,1
https://www.manitoucandleco.com,30,www.manitoucandleco.com,23,0,com,100.0,1.0,0.5229071,0.069311666,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1674,5071,1,manitoucandle,86.66666667,86.66666667,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,27,2,24,75,6,16,1
http://www.f0594287.xsph.ru,26,www.f0594287.xsph.ru,20,0,ru,67.23345588,0.923076923,0.0180132,0.014814973,2,2,0,0,0.0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,44,1,f0594287xsph,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.elfo.org,19,www.elfo.org,12,0,org,100.0,1.0,0.0799628,0.069007522,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,376,760,1,elfo,100.0,100.0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,9,16,11,35,0,18,1
http://protocolairswap.com,25,protocolairswap.com,19,0,com,67.90123457,1.0,0.5229071,0.065885941,3,0,0,0,0.0,17,0.68,0,0.0,0,0,0,1,0.04,0,2,34,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.ineslebuhan.com,26,www.ineslebuhan.com,19,0,com,67.44444444,1.0,0.5229071,0.060925063,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,2,35,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.naabt.org,20,www.naabt.org,13,0,org,100.0,1.0,0.0799628,0.066136764,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,476,672,1,naabt,100.0,100.0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,4,5,45,1,57,1
https://web9178.web07.bero-webspace.de/k923udvka9dk39sk03923kmd/,63,web9178.web07.bero-webspace.de,30,0,de,18.6257379,0.481481481,0.0326503,0.030451514,2,2,0,0,0.0,33,0.524,17,0.27,0,0,0,5,0.079,1,28,154,1,web9178web07bero-webspacek923udvka9dk39sk03923kmd,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
http://www.baagii.sportsnewsa.net,32,www.baagii.sportsnewsa.net,26,0,net,58.85734819,0.666666667,0.0384199,0.059927909,3,2,0,0,0.0,19,0.594,0,0.0,0,0,0,2,0.062,0,3,40,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.andreagelao.it/?ovv50498d330f7fb54905acd715f04bdf6e78&amp,68,www.andreagelao.it,18,0,it,18.03631887,1.0,0.012178,0.030554395,2,1,0,0,0.0,31,0.456,22,0.324,0,1,0,3,0.059,0,2,76,0,0,0.0,1.886792453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.elcuerpo.es,22,www.elcuerpo.es,15,0,es,100.0,1.0,0.0064109,0.067293621,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,948,8325,1,lcurpo,0.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,38,13,32,101,4,96,1
https://www.tetcos.com,21,www.tetcos.com,14,0,com,100.0,1.0,0.5229071,0.075711402,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,358,1027,1,tets,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,7,1
http://www.glku5jgmh3t.s3.eu-central-1.amazonaws.com,51,www.glku5jgmh3t.s3.eu-central-1.amazonaws.com,45,0,com,75.00354098,0.297297297,0.5229071,0.048534169,3,4,0,0,0.0,30,0.588,4,0.078,0,0,0,6,0.118,0,3,278,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://ovalpole.pages.dev/,26,ovalpole.pages.dev,18,0,dev,49.70760234,0.642857143,0.0009613,0.056748341,3,1,0,0,0.0,16,0.615,0,0.0,0,0,0,3,0.115,0,2,35,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://galiclaexploratuspuntosquiero.net,40,galiclaexploratuspuntosquiero.net,33,0,net,30.92961703,1.0,0.0384199,0.057677035,3,0,0,0,0.0,31,0.775,0,0.0,0,0,0,1,0.025,1,339,183,1,galiclaexploratuspuntosquiero,100.0,100.0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2,2,3,0,0,0,0
https://www.stateoftheart-gallery.com,36,www.stateoftheart-gallery.com,29,0,com,100.0,0.666666667,0.5229071,0.061681375,3,1,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,678,2648,1,stateoftheart-gallery,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,11,7,9,213,7,13,1
https://www.janosgyerik.com,26,www.janosgyerik.com,19,0,com,100.0,1.0,0.5229071,0.057746382,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,467,342,1,janosgyerik,100.0,100.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,4,3,2,12,0,23,1
https://bit.ly/3wy3k4f,21,bit.ly,6,0,ly,46.12244898,1.0,0.0001384,0.021932817,2,0,0,0,0.0,8,0.381,3,0.143,0,0,0,2,0.095,1,5,92,1,bit3wy3k4,0.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.mobiusdigitalgames.com,33,www.mobiusdigitalgames.com,26,0,com,100.0,1.0,0.5229071,0.059696317,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,687,1350,1,mobiusdigitalgames,100.0,100.0,0,0,1,0,0,1,0,4,0,1,0,1,0,0,1,0,0,9,13,11,27,3,6,1
http://www.bestveganbook.com,27,www.bestveganbook.com,21,0,com,76.00922722,1.0,0.5229071,0.060639063,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,9,50,1,bestveganbook,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vosbein.com,22,www.vosbein.com,15,0,com,100.0,1.0,0.5229071,0.064147438,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,150,1980,1,vosbein,100.0,100.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,1,6,1
https://www.hycom.org,20,www.hycom.org,13,0,org,100.0,1.0,0.0799628,0.062688753,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,569,2340,1,hycom,100.0,100.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,14,10,48,0,27,1
https://przemysl.gedeon.info.pl/aiiegro/email@example.com,57,przemysl.gedeon.info.pl,23,0,pl,27.08038317,0.45,0.0069695,0.059967261,2,2,0,0,0.0,42,0.737,0,0.0,0,0,0,7,0.123,1,95,394,1,przemyslgedeoninfoaiiegroemail@examecom,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0
https://www.orthodoxyork.org,27,www.orthodoxyork.org,20,0,org,100.0,1.0,0.0799628,0.060035044,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1728,1350,1,thodoxyk,0.0,0.0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,1,5,14,13,98,0,4,1
https://bill-optus-au.com,25,bill-optus-au.com,17,0,com,65.16724337,0.461538462,0.5229071,0.056573377,3,0,0,0,0.0,14,0.56,0,0.0,0,0,0,3,0.12,1,58,98,1,bill-optus-au,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.postal-pjps.com,25,www.postal-pjps.com,19,0,com,75.0,0.636363636,0.5229071,0.054070208,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,121,132,1,postal-pjps,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.worldairlineawards.com,33,www.worldairlineawards.com,26,0,com,100.0,1.0,0.5229071,0.0602778,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1510,11714,1,worldairlineawards,100.0,100.0,1,1,1,0,0,1,1,2,0,1,1,1,0,0,0,0,1,29,9,28,130,2,135,1
http://u1965047.plsk.regruhosting.ru/90/,40,u1965047.plsk.regruhosting.ru,29,0,ru,32.12061295,0.769230769,0.0180132,0.033399022,2,2,0,0,0.0,19,0.475,9,0.225,0,0,0,5,0.125,0,261,184,1,u1965047plskreghosting90,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,2,0,0,5,0
http://network-support.us/landing/form/96c02eb0-88b1-4f4f-9087-6b43a329f25e,74,network-support.us,18,0,us,24.0509503,0.533333333,0.0045585,0.031425427,2,0,0,0,0.0,36,0.486,22,0.297,0,0,0,9,0.122,0,27,1038,1,network-supportlandingform96c02eb0-88b1-4f4f-9087-6b43a329f25,0.0,98.38709677,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0
https://www.diet.com,19,www.diet.com,12,0,com,100.0,1.0,0.5229071,0.068872083,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,605,1030,1,diet,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,8,11,29,59,1,5,1
https://www.du.edu,17,www.du.edu,10,0,edu,100.0,1.0,0.0115013,0.045425902,3,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1683,36376,1,du,100.0,100.0,0,0,1,0,0,1,0,2,0,1,1,1,0,0,0,1,1,49,3,14,96,1,42,1
https://www.qra.org.uk,21,www.qra.org.uk,14,0,uk,100.0,0.571428571,0.028555,0.052818546,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,397,967,1,qraorg,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1,4,45,1,7,1
https://www.transfer24.eu,24,www.transfer24.eu,17,0,eu,100.0,1.0,0.0056158,0.051903539,2,1,0,0,0.0,9,0.375,2,0.083,0,0,0,1,0.042,1,1035,482,1,transfr24,0.0,0.0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,26,4,9,3,10,17,1
https://bg98-kht896.firebaseapp.com/,35,bg98-kht896.firebaseapp.com,27,0,com,61.92435822,0.652173913,0.5229071,0.041546158,3,1,0,0,0.0,19,0.543,5,0.143,0,0,0,3,0.086,1,108,8125,1,bg98-kht896firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
https://inpost-pl.trinarina.shop/payment/d18b474bdc09/mbank,59,inpost-pl.trinarina.shop,24,0,shop,22.05660545,0.526315789,0.0004041,0.045061867,4,1,0,0,0.0,38,0.644,7,0.119,0,0,0,6,0.102,1,2,653,1,inpost-pltrinarinapaymentd18b474bdc09mbank,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
https://hiddenwittyrepository.04022023.repl.co/,46,hiddenwittyrepository.04022023.repl.co,38,0,co,32.48100007,0.857142857,0.0059772,0.043753314,2,2,0,0,0.0,27,0.587,8,0.174,0,0,0,3,0.065,1,198,869,1,hiddenwittyrepository04022023repl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
http://auth.telegramnc.com/,27,auth.telegramnc.com,19,0,com,58.8365651,0.733333333,0.5229071,0.062953876,3,1,0,0,0.0,17,0.63,0,0.0,0,0,0,3,0.111,0,42,104856,1,authtelegramnc,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,2,0
https://dev-237812782.pantheonsite.io/,38,dev-237812782.pantheonsite.io,29,0,io,68.41062228,0.846153846,0.0129268,0.040956613,2,1,0,0,0.0,17,0.447,9,0.237,0,0,0,4,0.105,1,141,161,1,dev-237812782pantheonsite,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
http://www.bodyscanfit.com,25,www.bodyscanfit.com,19,0,com,73.33333333,1.0,0.5229071,0.057287174,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,2,2826,1,bodyscanfit,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
https://www.recordshopx.com,26,www.recordshopx.com,19,0,com,100.0,1.0,0.5229071,0.061906523,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2963,649,1,rerdshopx,0.0,0.0,1,0,1,0,0,1,0,2,0,0,1,1,0,1,1,0,1,38,1,9,428,1,16,1
http://1636365.com/assets/40vueuse.4080c24a.js/assets/@popperjs.36402333.js/assets/@happys.755bd3e6.js/assets/assets/,117,1636365.com,11,0,com,9.278986311,1.0,0.5229071,0.039550197,3,0,0,0,0.0,64,0.547,28,0.239,0,0,0,18,0.154,0,86,266643,1,1636365assets40vueuse4080c24ajsassets@popperjs36402333jsassets@happys755bd3e6jsassetsassets,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,63,67,0,1,0
https://www.livesmart.com.hk,27,www.livesmart.com.hk,20,0,hk,100.0,0.769230769,0.0008316,0.060261436,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,7729,4106,1,livesmartcom,0.0,0.0,0,1,1,0,0,0,0,5,0,1,1,0,0,0,1,0,1,164,38,65,1141,0,1143,1
https://www.cambsfire.gov.uk,27,www.cambsfire.gov.uk,20,0,uk,100.0,0.769230769,0.028555,0.053660163,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,839,247,1,cambsfiregov,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,61,3,7,50,2,9,1
https://www.buildersdesign.com,29,www.buildersdesign.com,22,0,com,100.0,1.0,0.5229071,0.056115277,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2412,872,1,buildersdesign,100.0,100.0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,58,5,26,69,24,28,1
